G_unit,ref,guid,name
10724284,SE/160004300,4BB9F403-F036-44AA-AD63-1616004765ED,"NORRA HÄRAD I LÄN"
10724296,SE/198000015,4BBBB378-EDC0-4A51-87CE-A74968120067,"DINGTUNA KOMMUN"
10724302,SE/100029301,4BD4B577-BB62-4E8C-910B-66A0EF62338D,"SJUHUNDRA LYHUNDRA FRÖTUNA LÄNNA LÅNGHUNDRA VÄRMDÖ ÅKERS"
10724314,SE/088300013,4BED9661-F2E3-4105-88DF-36FAA1A8502C,"LOFTAHAMMARS KOMMUN"
10724326,SE/188000013,4BFC4220-D1F5-4D92-B8EB-6117AFE279AA,"GRÄVE KOMMUN"
10724338,SE/058000029,4C08E986-9A7D-4D62-B3D1-C596FC659B3F,"RYSTADS KOMMUN"
10724340,SE/058300015,4C0C1680-7BA5-4F0D-AD6B-A56382F8AD59,"EKEBYBORNA KOMMUN"
10724351,SE/228100012,4C205CA2-A468-4E1D-948A-0898FFD5F813,"HOLMS KOMMUN"
10724363,SE/152700017,3BF5261B-21A1-40E1-84ED-CB077F9DD9A3,"SÖDRA HÄRENE KOMMUN"
10724375,SE/066200009,3C040C80-5E25-4FF4-9ED3-E39639F99607,"ÖRERYDS KOMMUN"
10724387,SE/080000000,3C0DA363-BFC1-443B-BF3E-3581C81601B4,"KALMAR LÄN"
10724399,SE/098000101,3C152FB9-2FAB-4EC1-9D02-646AA65A7CC6,"HAMRA KOMMUN"
10724405,SE/457002300,3C28224A-69C2-4412-99C2-4A618256ECBF,"ALE HÄRAD"
10724417,SE/342001300,3C2C98F4-A726-49B4-A029-507FAD989734,"ÖSTRA HÄRAD"
10724429,SE/040399008,3C2FB811-6AFD-4228-AC93-590FCFFA348F,"TROSA STAD"
10724430,SE/098000085,3C3D890D-CC44-4819-952C-6775F963E6BE,"RONE KOMMUN"
10724442,SE/152700007,3C508CB9-287F-4D6B-93C3-1078C901AC96,"HOLS KOMMUN"
10724454,SE/116000008,3C76FD65-0C33-4089-9134-32DA56E96579,"SPJUTSTORPS KOMMUN"
10724466,SE/138400003,3C905244-D98F-4BA5-8C44-A6C21C9755FB,"ÄLVSÅKERS KOMMUN"
10724478,SE/048000030,3C93FC4B-E21E-42A1-826D-799327185E52,"VRENA KOMMUN"
10724480,SE/148000010,3CA33BE1-9AF3-4F1C-B512-3CC6021416B2,"SÄVE KOMMUN"
10724491,SE/004080202,3CB87D6E-A145-4A22-945D-DC61A4329DBF,"DAGA KONTRAKT"
10724508,SE/128301999,3CDDB686-E918-4DEE-9C27-5EB0A7B181E3,"HELSINGBORGS GARNISONSFÖRSAMLING"
10724510,SE/001010201,3CF0F810-B972-4C73-8289-A8F363582190,"ULLERÅKER OCH NORUNDA KONTRAKT"
10724521,SE/118300019,3D101281-D648-4F44-B8F1-EE9F82E1B7C9,"VANKIVA KOMMUN"
10724533,SE/100057302,3D116931-EEC4-453B-BEBC-902C90E1B856,"LINDE OCH NORA DOMSAGA"
10724545,SE/060399003,3D1C6A45-6028-4CD0-8E00-C5BB93C2DA42,"RÅDHUSRÄTTEN OCH MAGISTRATEN I EKSJÖ"
10724557,SE/058101998,3D25DDBD-004A-4789-B51D-182C6C702B58,"STRAFF OCH ARBETSFÄNGELSET"
10724569,SE/220599007,3D38448A-53CF-4018-8E79-567C089218E5,"MELLANSELS FÖGDERI"
10724570,SE/155200016,3D4E90D0-67EF-418D-BCBD-87D0181324FF,"HULAREDS KOMMUN"
10724582,SE/128100012,3D5ECE7A-7C42-44E4-8C1D-D7D0E15B4B34,"TORNS KOMMUN"
10724594,SE/242002300,3D6B58D3-C9A9-491D-B2E4-9099DF6F59E7,"VALKEBO HÄRAD"
10724600,SE/188000019,3D6F8994-166F-40D0-9B66-99C77FD6E38C,"LÄNNÄS KOMMUN"
10724612,SE/152000401,3D851325-E2C3-4572-B98A-2348049055D8,"SÖDERTÖRNS TINGSRÄTT"
10724624,SE/202900001,3D8B4527-C5BB-473E-AF51-D143EFEBAB39,"ÅLS KOMMUN"
10724636,SE/4080000001006,3D8EF5F2-9228-429B-9FD4-3EA5FFD16DA7,"SMÅLANDS BÅTSMANSKOMPANI 08"
10724648,SE/168400010,3D93264C-CC21-441F-A48A-4AE3973E602F,"KORSBERGA KOMMUN"
10724650,SE/168600011,3D94608E-820E-4667-B801-BDC8E6E60102,"GÖKHEMS KOMMUN"
10724661,SE/198000006,3DA8624C-34EA-4F0D-937B-F3EE26BDF4BE,"LUNDBY KOMMUN"
10724673,SE/218400007,3DC0CC82-B14E-4F87-8081-9D350A1A7241,"DELSBO KOMMUN"
10724685,SE/4210000002003,3DC28BDD-DC7C-45DE-86EB-DFFDE3251F05,"1:A NORRLANDS 1:ADELS KOMPANI 21"
10724697,SE/240399002,3DC36DD7-DAF2-458B-980E-6C95A1470274,"NORRA LAPPMARKS FÖGDERI"
10724703,SE/138100010,3DCBADE8-8231-418A-B424-82BE33E29AF9,"KNÄREDS KOMMUN"
10724715,SE/168400003,3DCBCE7F-C12D-4FB7-9FA3-D9D23FC4BAFC,"HJO STAD"
10724727,SE/198000016,3DD5C97E-A7D3-40D6-B2FD-859F5BDFAB8A,"VÄSTERÅS BARKARÖ KOMMUN"
10724739,SE/128600009,3DD9708A-593C-4969-9515-960256A00DEA,"BROMMA KOMMUN"
10724740,SE/500025301,3DE9F6F2-FC46-4031-AA5E-BF745B987E18,"ÅNGERMANLANDS NORRA DOMSAGA"
10724752,SE/448003300,3DF30D06-E60A-4AEC-BD68-374A9FDB5440,"ÖSTRA HISINGS HÄRAD"
10724764,SE/048300012,3E0469CE-81DA-45DE-9765-A6B258AC71D2,"JULITA KOMMUN"
10724776,SE/349000400,3E0B0F6E-CE98-4C03-B303-B72348002D78,"KRISTIANSTADS TINGSRÄTT"
10724788,SE/001002202,3E0D8E70-2A09-4DF0-B10A-496DE2E4D1DB,"VAKSALA KONTRAKT"
10724790,SE/151000400,3E29AA94-2D46-4193-AAD4-78B4E471985F,"JAKOBSBERGS TINGSRÄTT"
10724806,SE/083400004,3E2A04F7-0DC9-41C6-944F-03DB5FA3A1D2,"GULLABO KOMMUN"
10724818,SE/005101200,3E2BB720-FA25-42FE-BC8B-7D590CFDB746,"VÄSTERÅS DOMPROSTERI"
10724820,SE/058400006,3E31A347-EE79-439F-9A69-65EBC8046637,"NÄSSJA KOMMUN"
10724831,SE/138000002,3E3B758A-B046-4D56-983F-2B3279281A01,"SNÖSTORPS KOMMUN"
10724843,SE/050499006,3E55CCDC-7061-46DF-8A2A-C030B677E4F6,"FINSPÅNGS FÖGDERI"
10724855,SE/140001300,3E741C05-DF28-4934-8E89-5E63B984C027,"SOTHOLMS HÄRAD"
10724867,SE/088100011,3E81D054-5D1D-4F4D-9DA4-F990DDEE5D70,"SANKT SIGFRIDS KOMMUN"
10724879,SE/178400010,3E853C9F-6E25-483D-946D-B590AD8D1659,"ÄLGÅ KOMMUN"
10724880,SE/118300029,3EAD3F32-DF4E-4314-8FCB-38FF09F189F8,"RÖKE KOMMUN"
10724892,SE/347001300,3EB883B5-744E-433F-A941-F325808B949B,"VÄSTRA GÖINGE HÄRAD"
10724909,SE/038000041,3EBC0C23-CFC9-46EF-8786-B5624F7B2791,"BLADÅKERS KOMMUN"
10724910,SE/060299000,3EDC5CE9-E3BF-427E-8D3C-60D1DDC67460,"TRANÅS FÖGDERI"
10724922,SE/467001300,3EE28FE3-F5EA-4192-AA66-7B7CACD49EB4,"FÄRNEBO HÄRAD"
10724934,SE/098000076,3EF46DC1-5008-4BBF-988B-582377FFA8BF,"LYE KOMMUN"
10724946,SE/038100021,3F0A8975-A703-4781-96E9-3CF6582469F8,"HÄRKEBERGA KOMMUN"
10724958,SE/128700022,3F1868A1-EFCC-4161-859A-6641DCF86850,"HEMMESDYNGE KOMMUN"
10724960,SE/156600002,3F188B17-5C29-4961-BAD3-85FD7ADF3B31,"GÄSENE KOMMUN"
10724971,SE/200059301,3F4A1608-53A4-47A9-AF85-E8CCD490AAA6,"SUNNERBO DOMSAGA"
10724983,SE/173700013,3F6002E1-B742-4699-B7C7-CF5E34C9943A,"NORRA NY KOMMUN"
10724995,SE/4230000001002,3F7B8FB2-AE11-4284-BECF-49B75C2A3E99,"JÄMTLANDS FÄLTJÄGARREGEMENTE 23"
10725008,SE/123300011,3F889A3D-4363-4A79-B97D-5ACE4F95F7F2,"RÄNGS KOMMUN"
10725010,SE/048400021,3FA80CE3-F5B2-4CE2-8FBC-C2618BA0E16F,"NÄSHULTA KOMMUN"
10725021,SE/078100015,3FB71B6E-C47A-4B74-8688-629365AC6449,"ANGELSTADS KOMMUN"
10725033,SE/500014301,3FBBAF79-3E03-4D6B-99E9-325B69B0A460,ÅNGERMANLANDS
10725045,SE/100039302,3FBE174E-D33C-4FB5-A2AF-6F45B7AC37B9,"UPPSALA RÅDHUSRÄTT"
10725057,SE/080599000,3FCF2F25-1D5B-4287-86FF-2987CB5F4D47,"VÄSTERVIKS FÖGDERI"
10725069,SE/058401998,3FEB137B-7AB7-48CB-AF4E-6AC4D7048058,"KAMMARDUKSFABRIKEN I VADSTENA"
10725070,SE/084000019,3FFE4078-2203-44DA-BB76-65477BC7147F,"NORRA MÖCKLEBY KOMMUN"
10725082,SE/060699002,40013584-76A0-4B1E-B5CA-B063B1CE2FDD,"VÄSTBO FÖGDERI"
10725094,SE/176600003,4031F7D4-459E-4FE8-AB69-3DE21531D5B9,"ÖSTRA ÄMTERVIKS KOMMUN"
10725100,SE/128600001,40401074-190C-419E-B2CF-5DD7FD075B56,"YSTAD STAD"
10725112,SE/158001999,405BB980-4919-49B2-B07F-672C0BBCE054,"BRÄTTE FÖRSAMLING"
10725124,SE/098000038,40673E71-C162-49D3-942B-1F4B3FFF8453,"AKEBÄCKS KOMMUN"
10725136,SE/226000002,40A32AD5-1A9A-49FD-B827-A716235EBC83,"HAVERÖ KOMMUN"
10725148,SE/078000002,40AA3A5F-2790-4540-BE19-0D17C4C76F2E,"VÄXJÖ STAD"
10725150,SE/038000055,40B359B1-A391-46E0-A6EC-77D64DBAEFBC,"TUNA KOMMUN"
10725161,SE/116009999,40B48333-261B-48C7-B3B0-6DBDD4C4B62A,"TUNBYHOLMS FÖRSAMLING"
10725173,SE/188200006,40C9CCA8-FB00-437B-95F5-F52D307365AC,"ASKERSUNDS STAD"
10725185,SE/128500025,40CC1CC5-8ACA-47D7-8E2B-AC0BB9F27FE3,"SKARHULTS KOMMUN"
10725197,SE/088300003,40E517A8-1552-47D4-989D-A6E3D828D234,"TÖRNSFALLS KOMMUN"
10725203,SE/010699005,40FBB38C-C384-4E70-9AAB-646E444E34FC,"VÄRMDÖ FÖGDERI"
10725215,SE/198020999,41448C99-69D7-4ED2-9728-31BE1902C06A,"LILLA RYTTERNE FÖRSAMLING"
10725227,SE/175000401,41468774-F232-4652-98B6-1D399902A9DC,"MALUNGS TINGSRÄTT"
10725239,SE/100073302,416B582A-D13F-4B13-975D-00116FA9441A,"VÄSTMANLANDS SÖDRA DOMSAGA"
10725240,SE/208400005,4170BD72-01DF-416E-83E4-35106D1F96DF,"AVESTA STAD"
10725252,SE/128600007,417BF6F0-A761-4C45-80D3-99C89E010A0D,"LJUNITS KOMMUN"
10725264,SE/056200001,41BA6CBC-D898-4CA1-BDB0-AD1C800500C9,"FINSPÅNGS KÖPING"
10725276,SE/230199003,41C5FE37-8EA9-49E8-AAED-3B327C1AB8FF,"JÄMTLANDS FÖGDERI"
10725288,SE/006000200,41F7E9BD-9357-435E-81C1-0CA2ABA8C74B,"VÄXJÖ STIFT"
10725290,SE/300033301,42098A3E-75EF-47EF-BD6F-3B37919AAC96,"FÄRS DOMSAGA"
10725306,SE/078000006,421740DE-17C0-45F8-931F-EAE6EC7672E7,"SJÖSÅS KOMMUN"
10725318,SE/078000013,4220BE78-71EE-412C-B889-C7EDD3478985,"NÖBBELE KOMMUN"
10725320,SE/008184200,42469AFF-AA89-415D-8AD0-61406A4276AB,"VIKORNES NORRA KONTRAKT"
10725331,SE/600012301,424C7629-2022-43DA-9638-BAB00F7B9506,"PITEÅ DOMSAGA"
10725343,SE/108000027,42592C07-B95F-4D86-93DC-E17BC433E1B2,"KARLSKRONA STAD"
10725355,SE/098000103,427B0952-114D-43DE-9A15-0F7F4156E648,"SUNDRE KOMMUN"
10725367,SE/078000010,42A44C23-D181-41A7-A138-992B47B8E858,"ÖSTRA TORSÅS KOMMUN"
10725379,SE/068600006,42AB8029-FF3B-4D33-BEFB-3CB44757937B,"KRÅKSHULTS KOMMUN"
10725380,SE/100054304,42C7994D-D44F-4074-B9BF-A07C5C5426E8,"VÄSTERNÄRKES DOMSAGA"
10725392,SE/058000031,42E41DE5-4B8F-49F8-AA46-8593E516B9E2,"ÖSTRA SKRUKEBY KOMMUN"
10725409,SE/038100007,42F70211-8843-4E8D-9A4C-3919070ADC0A,"SPARRSÄTRA KOMMUN"
10725410,SE/200399000,430EAB7F-D0FB-46BB-ACEE-BCEC5C308420,"FALU FÖGDERI"
10725422,SE/4160000001002,43134FCC-68C9-464D-8249-1BA55C23DEAD,"ÄLVSBORGS REGEMENTE 16"
10725434,SE/078000033,43623381-07D9-451C-8813-CFD461BFE0F9,"BERGS KOMMUN"
10725446,SE/121400001,43775FFC-85D9-4000-8A73-140EA5F4CCB5,"TIRUPS KOMMUN"
10725458,SE/262003300,43B636E8-28B4-41FD-A701-7017CC08802C,"FRÖKINDS HÄRAD"
10725460,SE/056000007,43BA8CA4-18FD-47F0-BF84-F2986F5D8E7D,"BLÅVIKS KOMMUN"
10725471,SE/038000017,43D3D7E1-4135-4029-B5DF-960244309763,"LÄBY KOMMUN 1863 1894"
10725483,SE/163700007,43EE11EB-AFED-4B85-AD20-881878F36BC2,"UNDENÄS KOMMUN"
10725495,SE/178400006,44034991-D9D1-4CCB-85FA-21FA97A67EF6,"BOGENS KOMMUN"
10725501,SE/232600008,441A33E9-8E7F-42A1-92F6-E3E50026F8D2,"ÅSARNA KOMMUN"
10725513,SE/058600002,4427D646-D36D-413B-9C53-DE2868ACE873,"MJÖLBY STAD"
10725525,SE/160399002,4433F141-26C8-4DCB-BF2A-5F0B939A159D,"HÖJENTORPS FÖGDERI"
10725537,SE/357003300,4443B370-04D9-4D08-87E7-9FFD9D8AE7B1,"TORNA HÄRAD"
10725549,SE/226000001,2B3574A7-18E9-4150-A6FC-86567EEEF566,"BORGSJÖ KOMMUN"
10725550,SE/17850013,2B43AA30-9EC6-4A9B-A602-05859B64C2E7,"VÄRMLANDSNÄS LANDSKOMMUN"
10725562,SE/140299007,2B55AFBD-37CA-4CB0-9E9F-D6AAC2CABF3B,"KUNGÄLVS STAD"
10725574,SE/030199006,2B73AE26-DD87-44B4-A11A-2474129F054A,"TRÖGDS FÖGDERI"
10725586,SE/450001300,2B8A70CC-C99F-433B-88FB-1AFCC3233E20,"INLANDS SÖDRE HÄRAD"
10725598,SE/200028301,2B9705AE-FC28-44CB-8D30-AB9459F0CD57,"ÅKERBO BANKEKINDS OCH HANEKINDS DOMSAGA"
10725604,SE/228000006,2BF05975-A9EB-4F5C-8862-14FBF70938D2,"VIKSJÖ KOMMUN"
10725616,SE/068000017,2C1CDF9E-E31E-4D23-9960-691EE2781C11,"JÄRSNÄS KOMMUN"
10725628,SE/200031301,2C2921B3-2B6F-4D39-8D9B-E57ACE9B5B45,ASKA
10725630,SE/120799006,2C42B5DE-AF64-4A45-9A41-C8EA5543BCB6,"HÖRBY FÖGDERI"
10725641,SE/162200004,2C4A6555-7978-4B4A-9754-49705F8F8BE4,"BJURBÄCKS KOMMUN"
10725653,SE/168004300,2C51AA51-09BF-40BF-9D77-C31D2EE62ED3,"YTTERTJURBO HÄRAD"
10725665,SE/248200008,2C524DF0-8A33-4486-B920-4B246C35AF83,"JÖRNS KOMMUN"
10725677,SE/068601999,2C5D6B08-1650-4482-8C28-5693B14AFBEC,"ÖSTGÖTA TRÄNGKÅR"
10725689,SE/036000003,2C720FD7-0229-4DCA-9B75-3C331C8BBD95,"VENDELS KOMMUN"
10725690,SE/138400018,2C77770D-361A-453B-BD94-D09F07FC9B9F,"ONSALA KOMMUN"
10725707,SE/123000005,2C7DCF47-9D1E-496E-9CFD-510F7D3B6073,"UPPÅKRA KOMMUN"
10725719,SE/166000012,2C7E0A69-FA1F-4800-924A-1E5C7B10FC79,"NAUMS KOMMUN"
10725720,SE/002034200,2C7F8187-1AA3-4C85-B0B7-CE0887DFA7E1,"VIKBOLANDS OCH HAMMARKINDS KONTRAKT"
10725732,SE/259002300,2C91C89E-D336-48B6-94A3-1683651F9AFC,"SEVEDE HÄRAD"
10725744,SE/262004300,2CB5C192-834E-4237-BFE2-F8AAC19C752D,"VILSKE HÄRAD"
10725756,SE/168100034,2CB85644-0560-422F-83AF-377FE70995E1,"TRANUMS KOMMUN"
10725768,SE/220599009,2CC2990A-B346-4DA2-8C7E-4D08386C56DE,"NORDANSKOGS FÖGDERI"
10725770,SE/088000013,2CC2A376-07B7-4834-A4D2-87115A208208,"LJUNGBY KOMMUN"
10725781,SE/130299009,2CFF6923-366E-400C-B711-2C2E6BFE65AE,"LAHOLMS FÖGDERI"
10725793,SE/048600005,2D010412-D0EE-45EA-A132-2B40AD0DD7E7,"MARIEFREDS STAD"
10725800,SE/155001300,2D01D1CC-E18C-4E4F-84B7-8A98DD6679A7,"LAGUNDA HÄRAD"
10725811,SE/098000059,2D04713C-D3A8-4094-84FB-D5F257DBD250,"ESKELHEMS KOMMUN"
10725823,SE/200499000,2D194A9E-EE0A-4DCA-9455-9740BF2D46C8,"LUDVIKA FÖGDERI"
10725835,SE/058400010,2D354094-3EF5-4E35-B4BB-7EEA85A0A236,"ROGSLÖSA KOMMUN"
10725847,SE/465000400,2D6F6C36-1AF0-4F5E-8E4D-EA3ECB24DA04,"ARVIKA TINGSRÄTT"
10725859,SE/118000011,2DA004EC-3600-4DE3-B814-8FA0226A2D40,"ÖSTERSLÖVS KOMMUN"
10725860,SE/048200006,2DA05D6B-6A4B-4C70-90AB-F4462630F2A8,"SPARREHOLMS KOMMUN"
10725872,SE/126200001,2DA1918D-887A-4F21-8AD6-ED0FA78090B8,"LOMMA KÖPING"
10725884,SE/050199000,2DCA60AA-0871-4D6D-9F4A-E77F22D37B5E,"LINKÖPINGS FÖGDERI"
10725896,SE/196100006,2DE6FEFE-0ABA-4514-B333-C96AE52D660D,"SÄBY KOMMUN"
10725902,SE/258001300,2DEA55EE-5778-4A45-8541-14BF88ADA1B3,"HANDBÖRDS HÄRAD"
10725914,SE/178000003,2DEDEFFE-1811-4A57-9B40-FFE7E4EFD04E,"VÄSE KOMMUN"
10725926,SE/010231200,2DF5DA00-896A-4EDE-B103-6E8D589ABB72,"ÖRNSKÖLDSVIKS KONTRAKT"
10725938,SE/110499006,2DFE8F84-A39C-4275-A4F1-7623CCAEC360,"SIMRISHAMNS STAD"
10725940,SE/002028200,2E0D942B-EEAF-4C64-A629-1DBD170A1BB3,"MOTALA KONTRAKT"
10725951,SE/198000021,2E122739-63C5-4CE0-884B-F1F27582E6F4,"ÄNGSÖ KOMMUN"
10725963,SE/198000018,2E1FD4AD-6E34-4F3C-9F22-8F7402CF32A2,"KÄRRBO KOMMUN"
10725975,SE/005107200,2E25FE92-7384-4521-BDBA-9812DFB8074D,"VÄSTERDALS KONTRAKT"
10725987,SE/208000007,2E3A6214-79A4-4F23-B9E4-68445CFDAEA5,"SVÄRDSJÖ KOMMUN"
10725999,SE/256001300,2E47EF3A-FEF4-4C16-99AB-C423E71B8713,"SLÄTTBO HÄRAD"
10726001,SE/232600011,2E4978CA-8264-4D68-9E72-B23795B1A5E7,"RÄTANS KOMMUN"
10726013,SE/158400005,2E5E0C8C-3484-41B8-BCB7-A760B7B909F8,"HÖKERUMS KOMMUN"
10726025,SE/248200005,2E82D0F9-EFB0-4AA5-B808-2804E08B802C,"SKELLEFTEÅ STAD"
10726037,SE/240199001,2E8FB514-EB55-412E-913F-2E9078527C6F,"VÄSTERBOTTENS SÖDRA FÖGDERI"
10726049,SE/168100009,2E968E4A-B53D-4349-91CC-B5C1CCA4E51E,"KÅLLANDS ÅSAKA KOMMUN"
10726050,SE/118000004,2E97E589-89AB-45D3-8E98-4957FE670166,"DJURRÖDS KOMMUN"
10726062,SE/048200007,2EA357DC-84AC-490B-BF9F-62BA19E37C79,"LILLA MALMA KOMMUN"
10726074,SE/200089302,2EB3BFBD-89EC-402F-BD6B-5263B7E6C01B,"SKÖVDE RÅDHUSRÄTT"
10726086,SE/176000003,2EE9477B-7525-40DA-82BF-CF89F1BB9583,"ULLVÄTTERNS KOMMUN"
10726098,SE/181000400,2EF9F903-699A-41B4-8E73-37F7EB0233A8,"SOLLENTUNA TINGSRÄTT"
10726104,SE/011299006,2F03FC23-764C-4C99-B976-730550ACB7A3,"VAXHOLMS STAD"
10726116,SE/188500003,2F0566B5-8CE2-4564-B7E7-B7C0B7243601,"RAMSBERGS KOMMUN"
10726128,SE/019200002,2F0B38DA-DA8C-4BB1-A811-842E3CEF3CF7,"SORUNDA KOMMUN"
10726130,SE/108200011,2F0BEA9D-2AF6-4845-B173-07B424B9ABC8,"MÖRRUMS KOMMUN"
10726141,SE/208200007,2F1E7E1B-698D-465F-BEA0-C0E3F3C8EC78,"SÄTERS LANDSKOMMUN"
10726153,SE/058600016,2F229911-7994-47B5-85AD-1707B39D2768,"KUMLA KOMMUN"
10726165,SE/359001300,2F46F19D-82CB-4539-BAB6-D9434D66B00B,"SKYTTS HÄRAD"
10726177,SE/218300001,2F59F1A5-1DD5-4537-B9DC-E156C44A78F4,"RENGSJÖ KOMMUN"
10726189,SE/013283202,2F6005C0-B675-4742-B6F7-1A8A00C201CA,"ROSLAGS ÖSTRA KONTRAKT"
10726190,SE/208500002,2F646604-385A-4C31-81C8-E3C646990CCB,"GRANGÄRDE KOMMUN"
10726207,SE/158316999,2F881CBF-E4D1-4F64-B1E9-FFE5CF762F60,"HEDAREDS FÖRSAMLING"
10726219,SE/036000004,2F8FF1DA-B92D-4900-A9E7-2669F5C2FF37,"TEGELSMORA KOMMUN"
10726220,SE/168300025,2FCACBCF-A4CC-4CB7-A859-CAF340BBF891,"VÄRINGS KOMMUN"
10726232,SE/148017999,2FD91D7A-EBF0-46F6-91AF-163E655F4B09,"NYA ÄLVSBORG"
10726244,SE/196100005,2FE2D069-203E-4846-B5E7-86469C5D63A6,"KOLBÄCKS KOMMUN"
10726256,SE/230500008,2FEAAF01-C74F-49B5-8B1D-2F2FBA6E6EDA,"BODSJÖ KOMMUN"
10726268,SE/123000007,30055A5F-B964-4298-BE29-52F2A0982605,"MÖLLEBERGA KOMMUN"
10726270,SE/453002300,302613A7-A532-49AF-BE45-ED7594DC9B04,"LANE HÄRAD"
10726281,SE/128100010,305B94FF-67C0-4130-82D5-EDFFD85BBD75,"HÅSTADS KOMMUN"
10726293,SE/128000007,306FF1D0-2D0C-44DC-8A4F-94D80A0B6DB7,"VÄSTRA KLAGSTORPS KOMMUN"
10726300,SE/232100004,3094FD37-21AE-4947-BA3D-92AC03A184E4,"MÖRSILS KOMMUN"
10726311,SE/076700003,30A1AB73-43F4-4BA5-A6BF-5FED6FBCAA11,"HINNERYDS KOMMUN"
10726323,SE/012500008,30FB035E-FCB7-4DD0-B0F9-F4BFC95F2BD9,"SÅNGA KOMMUN"
10726335,SE/118000022,310275CF-03F5-4CA1-B1E7-BBD3BE9F676C,"RINKABY KOMMUN"
10726347,SE/138200004,3112E68F-1ADA-41B6-96E0-0A88CC7CAEDC,"ABILDS KOMMUN"
10726359,SE/181001300,3141F8B6-EFC9-49EB-9CA6-A469BC484E38,"SOLLENTUNA HÄRAD"
10726360,SE/400004301,3155B441-FA4D-4EF5-8091-75B63A27A4F4,"VARBERGS RÅDHUSRÄTT"
10726372,SE/100019307,315EFB06-769B-452E-A22C-205D713F4C06,"LIVGEDINGETS DOMSAGA"
10726384,SE/218400005,316A8763-F993-4101-8A87-485ACFE16219,"IGGESUNDS KOMMUN"
10726396,SE/168200012,317210D2-758B-43D9-A1C0-981E01B2588A,"STENUMS KOMMUN"
10726402,SE/068600008,31916F7D-F6B8-439E-BB89-264F0D43711F,"BELLÖ KOMMUN"
10726414,SE/148600007,31995F7C-1AE1-4A6D-ADB0-E02A16D7A3B6,"TJÄRNÖ KOMMUN"
10726426,SE/005103200,31A92891-018B-4C0B-BCE7-9B41ACA5FF4B,"KÖPING ARBOGA KONTRAKT"
10726438,SE/050299001,31BDC569-0CB9-4C77-A243-9E8C2E9C76AF,"GÖSTRINGS OCH VIFOLKA FÖGDERI"
10726440,SE/168100025,31C916E0-3292-4963-8B66-8D5FB4D0D876,"VINNINGA LANDSKOMMUN"
10726451,SE/158300026,321EFB08-CCCB-483D-8229-F4752BC6BCBA,"VISKAFORS KOMMUN"
10726463,SE/118000035,3226E112-E905-41CD-B10E-664AC9A93925,"DEGEBERGA KOMMUN"
10726475,SE/178500011,322BFB25-8F95-4139-948D-92C7AB2E089A,"GILLBERGA KOMMUN"
10726487,SE/128700007,327D9053-AEB0-4B46-96E7-B15C14AB1B13,"FUGLIE KOMMUN"
10726499,SE/118200003,32A5AFD2-B3E4-420E-94E1-16D0DE04A899,"HÖJA KOMMUN"
10726505,SE/006135200,32C58462-3C97-408C-BE6E-DE8824B0BBE9,"VÄSTBO SÖDRA KONTRAKT"
10726517,SE/138300002,32D84F65-BF8E-441B-89C7-AB17FD10EED5,"TRÄSLÖVS KOMMUN"
10726529,SE/150599002,32E48C73-4D5D-450A-9882-96CA3325B0BD,"KULLINGS FÖGDERI"
10726530,SE/128500013,32FFB074-2DC4-4BB2-AF85-52DC8935B93A,"ÖSTRA KARABY KOMMUN"
10726542,SE/178300007,330BF27F-314C-4437-ACB7-B997DCB1C2F6,"SUNNEMO KOMMUN"
10726554,SE/156100007,330FBADF-F163-4076-9370-0CF884C6E5C1,"ÖRS KOMMUN"
10726566,SE/166000015,331621F6-CF96-4336-B9B8-1F1D65269E20,"VEDUMS LANDSKOMMUN"
10726578,SE/168300020,33184518-273A-45F0-8112-0104B76C2E9C,"SVENTORPS KOMMUN"
10726580,SE/173700014,33478E92-606B-4EA3-BA56-D4CA57B9A885,"TORSBY LANDSKOMMUN"
10726591,SE/150399002,33546457-B84A-40F3-B922-359482DBC09A,"VÄNE FÖGDERI"
10726608,SE/202302999,336FB551-7FB1-4D70-B59C-013126A522C9,"TYNGSJÖ FÖRSAMLING"
10726610,SE/161001300,3375FD65-5679-42A3-A875-EF6EE0720DC7,"KUMLA HÄRAD"
10726621,SE/088000007,33862ACF-8DAF-4AA1-B794-5C1644B24840,"HOSSMO KOMMUN"
10726633,SE/110399000,3388371B-9032-4081-BF55-2E85225B1EEE,"KRISTIANSTADS FÖGDERI"
10726645,SE/158400010,3397EF46-D92A-45CE-A0CD-D0EF971D308D,"MURUMS KOMMUN"
10726657,SE/156300001,3398030B-9FAE-425F-B471-0E797B88FBC6,"KINNA KÖPING"
10726669,SE/110399010,33A24745-6A71-4E69-BE9C-60B26DE02320,"OSBY FÖGDERI"
10726670,SE/152700009,33C8ED97-9994-4DDC-9688-5B97E4B07D63,"NÅRUNGA KOMMUN"
10726682,SE/168000021,33CCD551-DF10-4DAC-A17B-579BE0DE546E,"FÄREDS KOMMUN"
10726694,SE/162000400,33F7417E-7D29-41D2-B03F-5E0937789252,"KARLSKOGA TINGSRÄTT"
10726700,SE/048000020,33FE7CBC-1157-4C86-B0C6-909487A86E1D,"RIPSA KOMMUN"
10726712,SE/228300001,34061D4E-1EFC-48F6-B951-164961F726FD,"MULTRÅ KOMMUN"
10726724,SE/228110999,3423021F-B334-4AB6-A7BB-EE6DA2812D2A,"SVARTVIKS FÖRSAMLING"
